order,structure_ID,lowered_ID,structure_id_path,very_general_region,general_region,full_structure_name,collapsed_region_name,abbreviation,collapsed_region,other_abbreviation,other_abbreviation_defined,layer,sunburst,R,G,B
677,970,970,/997/8/343/1065/354/370/938/970/,Medulla,"Medulla, motor related","Paragigantocellular reticular nucleus, dorsal part",Paragigantocellular reticular nucleus,PGRNd,PGRN,d,dorsal,,"PGRNd: rgb(252,179,216)",252,179,216
678,978,978,/997/8/343/1065/354/370/938/978/,Medulla,"Medulla, motor related","Paragigantocellular reticular nucleus, lateral part",Paragigantocellular reticular nucleus,PGRNl,PGRN,l,lateral,,"PGRNl: rgb(252,178,217)",252,178,217
679,154,154,/997/8/343/1065/354/370/154/,Medulla,"Medulla, motor related",Perihypoglossal nuclei,Perihypoglossal nuclei,PHY,PHY,,,,"PHY: rgb(254,178,217)",254,178,217
680,177,177,/997/8/343/1065/354/370/154/177/,Medulla,"Medulla, motor related",Nucleus of Roller,Nucleus of Roller,NR,NR,,,,"NR: rgb(255,177,217)",255,177,217
681,169,169,/997/8/343/1065/354/370/154/169/,Medulla,"Medulla, motor related",Nucleus prepositus,Nucleus prepositus,PRP,PRP,,,,"PRP: rgb(255,179,215)",255,179,215
682,1069,1069,/997/8/343/1065/354/370/1069/,Medulla,"Medulla, motor related",Parapyramidal nucleus,Parapyramidal nucleus,PPY,PPY,,,,"PPY: rgb(252,178,216)",252,178,216
683,701,701,/997/8/343/1065/354/370/701/,Medulla,"Medulla, motor related",Vestibular nuclei,Vestibular nuclei,VNC,VNC,,,,"VNC: rgb(252,177,217)",252,177,217
684,209,209,/997/8/343/1065/354/370/701/209/,Medulla,"Medulla, motor related",Lateral vestibular nucleus,Lateral vestibular nucleus,LAV,LAV,,,,"LAV: rgb(254,179,215)",254,179,215
685,202,202,/997/8/343/1065/354/370/701/202/,Medulla,"Medulla, motor related",Medial vestibular nucleus,Medial vestibular nucleus,MV,MV,,,,"MV: rgb(255,176,215)",255,176,215
686,225,225,/997/8/343/1065/354/370/701/225/,Medulla,"Medulla, motor related",Spinal vestibular nucleus,Spinal vestibular nucleus,SPIV,SPIV,,,,"SPIV: rgb(254,177,217)",254,177,217
687,217,217,/997/8/343/1065/354/370/701/217/,Medulla,"Medulla, motor related",Superior vestibular nucleus,Superior vestibular nucleus,SUV,SUV,,,,"SUV: rgb(253,179,214)",253,179,214
688,765,765,/997/8/343/1065/354/370/765/,Medulla,"Medulla, motor related",Nucleus x,Nucleus x,x,x,,,,"x: rgb(255,176,217)",255,176,217
689,773,773,/997/8/343/1065/354/370/773/,Medulla,"Medulla, motor related",Hypoglossal nucleus,Hypoglossal nucleus,XII,XII,,,,"XII: rgb(254,177,215)",254,177,215
690,781,781,/997/8/343/1065/354/370/781/,Medulla,"Medulla, motor related",Nucleus y,Nucleus y,y,y,,,,"y: rgb(253,178,215)",253,178,215
691,379,379,/997/8/343/1065/354/379/,Medulla,"Medulla, behavioral state related","Medulla, behavioral state related",Medulla,MY-sat,MY,sat,behavioral state related,,"MY-sat: rgb(255,198,225)",255,198,225
692,206,206,/997/8/343/1065/354/379/206/,Medulla,"Medulla, behavioral state related",Nucleus raphe magnus,Nucleus raphe magnus,RM,RM,,,,"RM: rgb(255,197,226)",255,197,226
693,230,230,/997/8/343/1065/354/379/230/,Medulla,"Medulla, behavioral state related",Nucleus raphe pallidus,Nucleus raphe pallidus,RPA,RPA,,,,"RPA: rgb(255,198,226)",255,198,226
694,222,222,/997/8/343/1065/354/379/222/,Medulla,"Medulla, behavioral state related",Nucleus raphe obscurus,Nucleus raphe obscurus,RO,RO,,,,"RO: rgb(254,198,226)",254,198,226
695,512,512,/997/8/512/,Cerebellum,Cerebellum,Cerebellum,Cerebellum,CB,CB,,,,"CB: rgb(240,240,128)",240,240,128
696,528,528,/997/8/512/528/,Cerebellum,Cerebellar cortex,Cerebellar cortex,Cerebellar cortex,CBX,CBX,,,,"CBX: rgb(240,239,128)",240,239,128
697,645,645,/997/8/512/528/645/,Cerebellum,Cerebellar cortex,Vermal regions,Vermal regions,VERM,VERM,,,,"VERM: rgb(255,250,145)",255,250,145
698,912,912,/997/8/512/528/645/912/,Cerebellum,Cerebellar cortex,Lingula (I),Lingula (I),LING,LING,,,,"LING: rgb(254,250,145)",254,250,145
699,920,920,/997/8/512/528/645/920/,Cerebellum,Cerebellar cortex,Central lobule,Central lobule,CENT,CENT,,,,"CENT: rgb(253,251,145)",253,251,145
700,976,976,/997/8/512/528/645/920/976/,Cerebellum,Cerebellar cortex,Lobule II,Central lobule,CENT2,CENT,2,II,,"CENT2: rgb(253,250,145)",253,250,145
701,984,984,/997/8/512/528/645/920/984/,Cerebellum,Cerebellar cortex,Lobule III,Central lobule,CENT3,CENT,3,III,,"CENT3: rgb(255,252,142)",255,252,142
702,928,928,/997/8/512/528/645/928/,Cerebellum,Cerebellar cortex,Culmen,Culmen,CUL,CUL,,,,"CUL: rgb(254,251,143)",254,251,143
703,1091,1091,/997/8/512/528/645/928/1091/,Cerebellum,Cerebellar cortex,Lobules IV-V,Culmen,"CUL4, 5",CUL,"4, 5",lobules IV-V,,"CUL4, 5: rgb(252,251,144)",#VALUE!, 5: rgb(252,"251,144"
704,936,936,/997/8/512/528/645/936/,Cerebellum,Cerebellar cortex,Declive (VI),Declive (VI),DEC,DEC,,,,"DEC: rgb(254,250,144)",254,250,144
705,944,944,/997/8/512/528/645/944/,Cerebellum,Cerebellar cortex,Folium-tuber vermis (VII),Folium-tuber vermis (VII),FOTU,FOTU,,,,"FOTU: rgb(253,251,144)",253,251,144
706,951,951,/997/8/512/528/645/951/,Cerebellum,Cerebellar cortex,Pyramus (VIII),Pyramus (VIII),PYR,PYR,,,,"PYR: rgb(251,252,145)",251,252,145
707,957,957,/997/8/512/528/645/957/,Cerebellum,Cerebellar cortex,Uvula (IX),Uvula (IX),UVU,UVU,,,,"UVU: rgb(255,250,143)",255,250,143
708,968,968,/997/8/512/528/645/968/,Cerebellum,Cerebellar cortex,Nodulus (X),Nodulus (X),NOD,NOD,,,,"NOD: rgb(253,252,143)",253,252,143
709,1073,1073,/997/8/512/528/1073/,Cerebellum,Cerebellar cortex,Hemispheric regions,Hemispheric regions,HEM,HEM,,,,"HEM: rgb(254,249,144)",254,249,144
710,1007,1007,/997/8/512/528/1073/1007/,Cerebellum,Cerebellar cortex,Simple lobule,Simple lobule,SIM,SIM,,,,"SIM: rgb(253,251,143)",253,251,143
711,1017,1017,/997/8/512/528/1073/1017/,Cerebellum,Cerebellar cortex,Ansiform lobule,Ansiform lobule,AN,AN,,,,"AN: rgb(252,252,145)",252,252,145
712,1056,1056,/997/8/512/528/1073/1017/1056/,Cerebellum,Cerebellar cortex,Crus 1,Crus,ANcr1,AN,cr1,crus 1,,"ANcr1: rgb(252,252,144)",252,252,144
713,1064,1064,/997/8/512/528/1073/1017/1064/,Cerebellum,Cerebellar cortex,Crus 2,Crus,ANcr2,AN,cr2,crus 2,,"ANcr2: rgb(252,250,145)",252,250,145
714,1025,1025,/997/8/512/528/1073/1025/,Cerebellum,Cerebellar cortex,Paramedian lobule,Paramedian lobule,PRM,PRM,,,,"PRM: rgb(255,251,142)",255,251,142
715,1033,1033,/997/8/512/528/1073/1033/,Cerebellum,Cerebellar cortex,Copula pyramidis,Copula pyramidis,COPY,COPY,,,,"COPY: rgb(255,249,144)",255,249,144
716,1041,1041,/997/8/512/528/1073/1041/,Cerebellum,Cerebellar cortex,Paraflocculus,Paraflocculus,PFL,PFL,,,,"PFL: rgb(255,252,141)",255,252,141
717,1049,1049,/997/8/512/528/1073/1049/,Cerebellum,Cerebellar cortex,Flocculus,Flocculus,FL,FL,,,,"FL: rgb(254,249,145)",254,249,145
718,519,519,/997/8/512/519/,Cerebellum,Cerebellar nuclei,Cerebellar nuclei,Cerebellar nuclei,CBN,CBN,,,,"CBN: rgb(240,240,127)",240,240,127
719,989,989,/997/8/512/519/989/,Cerebellum,Cerebellar nuclei,Fastigial nucleus,Fastigial nucleus,FN,FN,,,,"FN: rgb(255,252,188)",255,252,188
720,91,91,/997/8/512/519/91/,Cerebellum,Cerebellar nuclei,Interposed nucleus,Interposed nucleus,IP,IP,,,,"IP: rgb(255,253,188)",255,253,188
721,846,846,/997/8/512/519/846/,Cerebellum,Cerebellar nuclei,Dentate nucleus,Dentate nucleus,DN,DN,,,,"DN: rgb(255,253,187)",255,253,187
722,589508455,NaN,/997/8/512/519/589508455/,Cerebellum,Cerebellar nuclei,Vestibulocerebellar nucleus,Vestibulocerebellar nucleus,VeCB,VeCB,,,,"VeCB: rgb(254,253,188)",254,253,188
723,1009,1009,/997/1009/,fiber tracts,fiber tracts,fiber tracts,fiber tracts,fiber tracts,fiber tracts,,,,"fiber tracts: rgb(202,199,203)",202,199,203
724,967,967,/997/1009/967/,fiber tracts,fiber tracts,cranial nerves,cranial nerves,cm,cm,,,,"cm: rgb(200,202,201)",200,202,201
725,949,949,/997/1009/967/949/,fiber tracts,fiber tracts,vomeronasal nerve,vomeronasal nerve,von,von,,,,"von: rgb(202,200,201)",202,200,201
726,840,840,/997/1009/967/840/,fiber tracts,fiber tracts,olfactory nerve,olfactory nerve,In,In,,,,"In: rgb(204,203,199)",204,203,199
727,1016,1016,/997/1009/967/840/1016/,fiber tracts,fiber tracts,olfactory nerve layer of main olfactory bulb,olfactory nerve layer of main olfactory bulb,onl,onl,,,,"onl: rgb(199,203,202)",199,203,202
728,21,21,/997/1009/967/840/21/,fiber tracts,fiber tracts,"lateral olfactory tract, general","lateral olfactory tract, general",lotg,lotg,,,,"lotg: rgb(204,204,203)",204,204,203
729,665,665,/997/1009/967/840/21/665/,fiber tracts,fiber tracts,"lateral olfactory tract, body","lateral olfactory tract, body",lot,lot,,,,"lot: rgb(202,200,199)",202,200,199
730,538,538,/997/1009/967/840/21/538/,fiber tracts,fiber tracts,dorsal limb,dorsal limb,lotd,lotd,,,,"lotd: rgb(202,202,201)",202,202,201
731,900,900,/997/1009/967/840/900/,fiber tracts,fiber tracts,"anterior commissure, olfactory limb","anterior commissure, olfactory limb",aco,aco,,,,"aco: rgb(203,203,199)",203,203,199
732,848,848,/997/1009/967/848/,fiber tracts,fiber tracts,optic nerve,optic nerve,IIn,IIn,,,,"IIn: rgb(203,204,199)",203,204,199
733,916,916,/997/1009/967/848/916/,fiber tracts,fiber tracts,brachium of the superior colliculus,brachium of the superior colliculus,bsc,bsc,,,,"bsc: rgb(199,203,203)",199,203,203
734,336,336,/997/1009/967/848/336/,fiber tracts,fiber tracts,superior colliculus commissure,superior colliculus commissure,csc,csc,,,,"csc: rgb(201,203,203)",201,203,203
735,117,117,/997/1009/967/848/117/,fiber tracts,fiber tracts,optic chiasm,optic chiasm,och,och,,,,"och: rgb(203,202,204)",203,202,204
736,125,125,/997/1009/967/848/125/,fiber tracts,fiber tracts,optic tract,optic tract,opt,opt,,,,"opt: rgb(202,204,203)",202,204,203
737,832,832,/997/1009/967/832/,fiber tracts,fiber tracts,oculomotor nerve,oculomotor nerve,IIIn,IIIn,,,,"IIIn: rgb(199,204,204)",199,204,204
738,62,62,/997/1009/967/832/62/,fiber tracts,fiber tracts,medial longitudinal fascicle,medial longitudinal fascicle,mlf,mlf,,,,"mlf: rgb(203,203,204)",203,203,204
739,158,158,/997/1009/967/832/158/,fiber tracts,fiber tracts,posterior commissure,posterior commissure,pc,pc,,,,"pc: rgb(204,202,202)",204,202,202
740,911,911,/997/1009/967/911/,fiber tracts,fiber tracts,trochlear nerve,trochlear nerve,IVn,IVn,,,,"IVn: rgb(200,201,200)",200,201,200
741,901,901,/997/1009/967/901/,fiber tracts,fiber tracts,trigeminal nerve,trigeminal nerve,Vn,Vn,,,,"Vn: rgb(203,199,203)",203,199,203
742,93,93,/997/1009/967/901/93/,fiber tracts,fiber tracts,motor root of the trigeminal nerve,motor root of the trigeminal nerve,moV,moV,,,,"moV: rgb(204,203,202)",204,203,202
743,229,229,/997/1009/967/901/229/,fiber tracts,fiber tracts,sensory root of the trigeminal nerve,sensory root of the trigeminal nerve,sV,sV,,,,"sV: rgb(202,202,203)",202,202,203
744,794,794,/997/1009/967/901/229/794/,fiber tracts,fiber tracts,spinal tract of the trigeminal nerve,spinal tract of the trigeminal nerve,sptV,sptV,,,,"sptV: rgb(200,202,202)",200,202,202
745,798,798,/997/1009/967/798/,fiber tracts,fiber tracts,facial nerve,facial nerve,VIIn,VIIn,,,,"VIIn: rgb(204,204,199)",204,204,199
746,1116,1116,/997/1009/967/798/1116/,fiber tracts,fiber tracts,genu of the facial nerve,genu of the facial nerve,gVIIn,gVIIn,,,,"gVIIn: rgb(201,204,199)",201,204,199
747,933,933,/997/1009/967/933/,fiber tracts,fiber tracts,vestibulocochlear nerve,vestibulocochlear nerve,VIIIn,VIIIn,,,,"VIIIn: rgb(201,199,202)",201,199,202
748,413,413,/997/1009/967/933/413/,fiber tracts,fiber tracts,vestibular nerve,vestibular nerve,vVIIIn,vVIIIn,,,,"vVIIIn: rgb(201,202,203)",201,202,203
749,948,948,/997/1009/967/933/948/,fiber tracts,fiber tracts,cochlear nerve,cochlear nerve,cVIIIn,cVIIIn,,,,"cVIIIn: rgb(202,201,200)",202,201,200
750,841,841,/997/1009/967/933/948/841/,fiber tracts,fiber tracts,trapezoid body,trapezoid body,tb,tb,,,,"tb: rgb(204,199,203)",204,199,203
751,506,506,/997/1009/967/933/948/506/,fiber tracts,fiber tracts,dorsal acoustic stria,dorsal acoustic stria,das,das,,,,"das: rgb(204,203,200)",204,203,200
752,658,658,/997/1009/967/933/948/658/,fiber tracts,fiber tracts,lateral lemniscus,lateral lemniscus,ll,ll,,,,"ll: rgb(201,201,203)",201,201,203
753,633,633,/997/1009/967/933/948/633/,fiber tracts,fiber tracts,inferior colliculus commissure,inferior colliculus commissure,cic,cic,,,,"cic: rgb(203,201,201)",203,201,201
754,482,482,/997/1009/967/933/948/482/,fiber tracts,fiber tracts,brachium of the inferior colliculus,brachium of the inferior colliculus,bic,bic,,,,"bic: rgb(201,200,200)",201,200,200
755,917,917,/997/1009/967/917/,fiber tracts,fiber tracts,vagus nerve,vagus nerve,Xn,Xn,,,,"Xn: rgb(199,201,203)",199,201,203
756,237,237,/997/1009/967/917/237/,fiber tracts,fiber tracts,solitary tract,solitary tract,ts,ts,,,,"ts: rgb(200,202,199)",200,202,199
757,792,792,/997/1009/967/792/,fiber tracts,fiber tracts,dorsal roots,dorsal roots,drt,drt,,,,"drt: rgb(202,200,202)",202,200,202
758,932,932,/997/1009/967/792/932/,fiber tracts,fiber tracts,cervicothalamic tract,cervicothalamic tract,cett,cett,,,,"cett: rgb(204,199,202)",204,199,202
759,514,514,/997/1009/967/792/932/514/,fiber tracts,fiber tracts,dorsal column,dorsal column,dc,dc,,,,"dc: rgb(204,200,203)",204,200,203
760,380,380,/997/1009/967/792/932/514/380/,fiber tracts,fiber tracts,cuneate fascicle,cuneate fascicle,cuf,cuf,,,,"cuf: rgb(202,201,204)",202,201,204
761,697,697,/997/1009/967/792/932/697/,fiber tracts,fiber tracts,medial lemniscus,medial lemniscus,ml,ml,,,,"ml: rgb(202,204,200)",202,204,200
762,960,960,/997/1009/960/,fiber tracts,fiber tracts,cerebellum related fiber tracts,cerebellum related fiber tracts,cbf,cbf,,,,"cbf: rgb(201,202,200)",201,202,200
763,744,744,/997/1009/960/744/,fiber tracts,fiber tracts,cerebellar commissure,cerebellar commissure,cbc,cbc,,,,"cbc: rgb(203,200,202)",203,200,202
764,752,752,/997/1009/960/752/,fiber tracts,fiber tracts,cerebellar peduncles,cerebellar peduncles,cbp,cbp,,,,"cbp: rgb(202,200,203)",202,200,203
765,326,326,/997/1009/960/752/326/,fiber tracts,fiber tracts,superior cerebelar peduncles,superior cerebelar peduncles,scp,scp,,,,"scp: rgb(203,201,203)",203,201,203
766,812,812,/997/1009/960/752/326/812/,fiber tracts,fiber tracts,superior cerebellar peduncle decussation,superior cerebellar peduncle decussation,dscp,dscp,,,,"dscp: rgb(204,199,204)",204,199,204
767,850,850,/997/1009/960/752/326/850/,fiber tracts,fiber tracts,uncinate fascicle,uncinate fascicle,uf,uf,,,,"uf: rgb(203,201,200)",203,201,200
768,866,866,/997/1009/960/752/326/866/,fiber tracts,fiber tracts,ventral spinocerebellar tract,ventral spinocerebellar tract,sctv,sctv,,,,"sctv: rgb(203,199,204)",203,199,204
769,78,78,/997/1009/960/752/78/,fiber tracts,fiber tracts,middle cerebellar peduncle,middle cerebellar peduncle,mcp,mcp,,,,"mcp: rgb(204,204,202)",204,204,202
770,1123,1123,/997/1009/960/752/1123/,fiber tracts,fiber tracts,inferior cerebellar peduncle,inferior cerebellar peduncle,icp,icp,,,,"icp: rgb(201,201,200)",201,201,200
771,553,553,/997/1009/960/752/1123/553/,fiber tracts,fiber tracts,dorsal spinocerebellar tract,dorsal spinocerebellar tract,sctd,sctd,,,,"sctd: rgb(201,202,202)",201,202,202
772,728,728,/997/1009/960/728/,fiber tracts,fiber tracts,arbor vitae,arbor vitae,arb,arb,,,,"arb: rgb(203,201,204)",203,201,204
773,484682512,NaN,/997/1009/484682512/,fiber tracts,fiber tracts,supra-callosal cerebral white matter,supra-callosal cerebral white matter,scwm,scwm,,,,"scwm: rgb(201,201,202)",201,201,202
774,983,983,/997/1009/983/,fiber tracts,fiber tracts,lateral forebrain bundle system,lateral forebrain bundle system,lfbs,lfbs,,,,"lfbs: rgb(199,204,202)",199,204,202
775,776,776,/997/1009/983/776/,fiber tracts,fiber tracts,corpus callosum,corpus callosum,cc,cc,,,,"cc: rgb(199,201,202)",199,201,202
776,956,956,/997/1009/983/776/956/,fiber tracts,fiber tracts,"corpus callosum, anterior forceps","corpus callosum, anterior forceps",fa,fa,,,,"fa: rgb(202,199,204)",202,199,204
777,579,579,/997/1009/983/776/956/579/,fiber tracts,fiber tracts,external capsule,external capsule,ec,ec,,,,"ec: rgb(200,203,204)",200,203,204
778,964,964,/997/1009/983/776/964/,fiber tracts,fiber tracts,"corpus callosum, extreme capsule","corpus callosum, extreme capsule",ee,ee,,,,"ee: rgb(201,200,202)",201,200,202
779,1108,1108,/997/1009/983/776/1108/,fiber tracts,fiber tracts,genu of corpus callosum,genu of corpus callosum,ccg,ccg,,,,"ccg: rgb(204,199,201)",204,199,201
780,971,971,/997/1009/983/776/971/,fiber tracts,fiber tracts,"corpus callosum, posterior forceps","corpus callosum, posterior forceps",fp,fp,,,,"fp: rgb(200,201,202)",200,201,202
781,484682516,NaN,/997/1009/983/776/484682516/,fiber tracts,fiber tracts,"corpus callosum, body","corpus callosum, body",ccb,ccb,,,,"ccb: rgb(201,199,201)",201,199,201
782,986,986,/997/1009/983/776/986/,fiber tracts,fiber tracts,"corpus callosum, splenium","corpus callosum, splenium",ccs,ccs,,,,"ccs: rgb(199,202,204)",199,202,204
783,784,784,/997/1009/983/784/,fiber tracts,fiber tracts,corticospinal tract,corticospinal tract,cst,cst,,,,"cst: rgb(200,199,204)",200,199,204
784,6,6,/997/1009/983/784/6/,fiber tracts,fiber tracts,internal capsule,internal capsule,int,int,,,,"int: rgb(204,204,204)",204,204,204
785,924,924,/997/1009/983/784/924/,fiber tracts,fiber tracts,cerebal peduncle,cerebal peduncle,cpd,cpd,,,,"cpd: rgb(204,202,199)",204,202,199
786,190,190,/997/1009/983/784/190/,fiber tracts,fiber tracts,pyramid,pyramid,py,py,,,,"py: rgb(199,201,201)",199,201,201
787,198,198,/997/1009/983/784/198/,fiber tracts,fiber tracts,pyramidal decussation,pyramidal decussation,pyd,pyd,,,,"pyd: rgb(201,199,204)",201,199,204
788,896,896,/997/1009/983/896/,fiber tracts,fiber tracts,thalamus related,thalamus related,lfbst,lfbst,,,,"lfbst: rgb(199,203,204)",199,203,204
789,1092,1092,/997/1009/983/896/1092/,fiber tracts,fiber tracts,external medullary lamina of the thalamus,external medullary lamina of the thalamus,em,em,,,,"em: rgb(199,202,202)",199,202,202
790,484682520,NaN,/997/1009/983/896/484682520/,fiber tracts,fiber tracts,optic radiation,optic radiation,or,or,,,,"or: rgb(203,201,199)",203,201,199
791,484682524,NaN,/997/1009/983/896/484682524/,fiber tracts,fiber tracts,auditory radiation,auditory radiation,ar,ar,,,,"ar: rgb(204,200,202)",204,200,202
792,1000,1000,/997/1009/1000/,fiber tracts,fiber tracts,extrapyramidal fiber systems,extrapyramidal fiber systems,eps,eps,,,,"eps: rgb(202,203,199)",202,203,199
793,760,760,/997/1009/1000/760/,fiber tracts,fiber tracts,cerebral nuclei related,cerebral nuclei related,epsc,epsc,,,,"epsc: rgb(200,202,203)",200,202,203
794,102,102,/997/1009/1000/760/102/,fiber tracts,fiber tracts,nigrostriatal tract,nigrostriatal tract,nst,nst,,,,"nst: rgb(204,202,203)",204,202,203
795,877,877,/997/1009/1000/877/,fiber tracts,fiber tracts,tectospinal pathway,tectospinal pathway,tsp,tsp,,,,"tsp: rgb(200,203,201)",200,203,201
796,1051,1051,/997/1009/1000/877/1051/,fiber tracts,fiber tracts,direct tectospinal pathway,direct tectospinal pathway,tspd,tspd,,,,"tspd: rgb(203,200,200)",203,200,200
797,1060,1060,/997/1009/1000/877/1060/,fiber tracts,fiber tracts,doral tegmental decussation,doral tegmental decussation,dtd,dtd,,,,"dtd: rgb(202,202,199)",202,202,199
798,1043,1043,/997/1009/1000/877/1043/,fiber tracts,fiber tracts,crossed tectospinal pathway,crossed tectospinal pathway,tspc,tspc,,,,"tspc: rgb(200,200,204)",200,200,204
799,863,863,/997/1009/1000/863/,fiber tracts,fiber tracts,rubrospinal tract,rubrospinal tract,rust,rust,,,,"rust: rgb(200,200,203)",200,200,203
800,397,397,/997/1009/1000/863/397/,fiber tracts,fiber tracts,ventral tegmental decussation,ventral tegmental decussation,vtd,vtd,,,,"vtd: rgb(202,203,201)",202,203,201
801,991,991,/997/1009/991/,fiber tracts,fiber tracts,medial forebrain bundle system,medial forebrain bundle system,mfbs,mfbs,,,,"mfbs: rgb(203,202,199)",203,202,199
802,768,768,/997/1009/991/768/,fiber tracts,fiber tracts,cerebrum related,cerebrum related,mfbc,mfbc,,,,"mfbc: rgb(201,203,199)",201,203,199
803,884,884,/997/1009/991/768/884/,fiber tracts,fiber tracts,amygdalar capsule,amygdalar capsule,amc,amc,,,,"amc: rgb(200,201,203)",200,201,203
804,908,908,/997/1009/991/768/908/,fiber tracts,fiber tracts,"anterior commissure, temporal limb","anterior commissure, temporal limb",act,act,,,,"act: rgb(201,201,201)",201,201,201
805,940,940,/997/1009/991/768/940/,fiber tracts,fiber tracts,cingulum bundle,cingulum bundle,cing,cing,,,,"cing: rgb(202,204,199)",202,204,199
806,1099,1099,/997/1009/991/768/1099/,fiber tracts,fiber tracts,fornix system,fornix system,fxs,fxs,,,,"fxs: rgb(204,201,199)",204,201,199
807,466,466,/997/1009/991/768/1099/466/,fiber tracts,fiber tracts,alveus,alveus,alv,alv,,,,"alv: rgb(199,200,204)",199,200,204
808,530,530,/997/1009/991/768/1099/530/,fiber tracts,fiber tracts,dorsal fornix,dorsal fornix,df,df,,,,"df: rgb(203,200,204)",203,200,204
809,603,603,/997/1009/991/768/1099/603/,fiber tracts,fiber tracts,fimbria,fimbria,fi,fi,,,,"fi: rgb(203,200,203)",203,200,203
810,737,737,/997/1009/991/768/1099/737/,fiber tracts,fiber tracts,postcommissural fornix,postcommissural fornix,fxpo,fxpo,,,,"fxpo: rgb(200,200,201)",200,200,201
811,428,428,/997/1009/991/768/1099/737/428/,fiber tracts,fiber tracts,medial corticohypothalamic tract,medial corticohypothalamic tract,mct,mct,,,,"mct: rgb(204,200,204)",204,200,204
812,436,436,/997/1009/991/768/1099/737/436/,fiber tracts,fiber tracts,columns of the fornix,columns of the fornix,fx,fx,,,,"fx: rgb(199,200,202)",199,200,202
813,618,618,/997/1009/991/768/1099/618/,fiber tracts,fiber tracts,hippocampal commissures,hippocampal commissures,hc,hc,,,,"hc: rgb(201,201,204)",201,201,204
814,443,443,/997/1009/991/768/1099/618/443/,fiber tracts,fiber tracts,dorsal hippocampal commissure,dorsal hippocampal commissure,dhc,dhc,,,,"dhc: rgb(201,204,201)",201,204,201
815,449,449,/997/1009/991/768/1099/618/449/,fiber tracts,fiber tracts,ventral hippocampal commissure,ventral hippocampal commissure,vhc,vhc,,,,"vhc: rgb(200,201,201)",200,201,201
816,301,301,/997/1009/991/768/301/,fiber tracts,fiber tracts,stria terminalis,stria terminalis,st,st,,,,"st: rgb(200,203,199)",200,203,199
817,484682528,NaN,/997/1009/991/768/301/484682528/,fiber tracts,fiber tracts,commissural branch of stria terminalis,commissural branch of stria terminalis,stc,stc,,,,"stc: rgb(199,202,200)",199,202,200
818,824,824,/997/1009/991/824/,fiber tracts,fiber tracts,hypothalamus related,hypothalamus related,mfsbshy,mfsbshy,,,,"mfsbshy: rgb(200,204,201)",200,204,201
819,54,54,/997/1009/991/824/54/,fiber tracts,fiber tracts,medial forebrain bundle,medial forebrain bundle,mfb,mfb,,,,"mfb: rgb(203,204,203)",203,204,203
820,349,349,/997/1009/991/824/349/,fiber tracts,fiber tracts,supraoptic commissures,supraoptic commissures,sup,sup,,,,"sup: rgb(204,202,201)",204,202,201
821,46,46,/997/1009/991/824/46/,fiber tracts,fiber tracts,mammillary related,mammillary related,mfbsma,mfbsma,,,,"mfbsma: rgb(204,203,203)",204,203,203
822,753,753,/997/1009/991/824/46/753/,fiber tracts,fiber tracts,principal mammillary tract,principal mammillary tract,pm,pm,,,,"pm: rgb(200,203,202)",200,203,202
823,690,690,/997/1009/991/824/46/690/,fiber tracts,fiber tracts,mammillothalamic tract,mammillothalamic tract,mtt,mtt,,,,"mtt: rgb(199,201,204)",199,201,204
824,681,681,/997/1009/991/824/46/681/,fiber tracts,fiber tracts,mammillotegmental tract,mammillotegmental tract,mtg,mtg,,,,"mtg: rgb(200,200,200)",200,200,200
825,673,673,/997/1009/991/824/46/673/,fiber tracts,fiber tracts,mammillary peduncle,mammillary peduncle,mp,mp,,,,"mp: rgb(204,202,200)",204,202,200
826,1083,1083,/997/1009/991/824/1083/,fiber tracts,fiber tracts,epithalamus related,epithalamus related,mfbse,mfbse,,,,"mfbse: rgb(200,199,203)",200,199,203
827,802,802,/997/1009/991/824/1083/802/,fiber tracts,fiber tracts,stria medullaris,stria medullaris,sm,sm,,,,"sm: rgb(204,201,200)",204,201,200
828,595,595,/997/1009/991/824/1083/595/,fiber tracts,fiber tracts,fasciculus retroflexus,fasciculus retroflexus,fr,fr,,,,"fr: rgb(199,202,201)",199,202,201
829,611,611,/997/1009/991/824/1083/611/,fiber tracts,fiber tracts,habenular commissure,habenular commissure,hbc,hbc,,,,"hbc: rgb(200,204,199)",200,204,199
830,73,73,/997/73/,ventricular systems,ventricular systems,ventricular systems,ventricular systems,VS,VS,,,,"VS: rgb(170,168,170)",170,168,170
831,81,81,/997/73/81/,ventricular systems,ventricular systems,lateral ventricle,lateral ventricle,VL,VL,,,,"VL: rgb(168,170,170)",168,170,170
832,98,98,/997/73/81/98/,ventricular systems,ventricular systems,subependymal zone,subependymal zone,SEZ,SEZ,,,,"SEZ: rgb(170,168,169)",170,168,169
833,108,108,/997/73/81/108/,ventricular systems,ventricular systems,choroid plexus,choroid plexus,chpl,chpl,,,,"chpl: rgb(169,170,168)",169,170,168
834,129,129,/997/73/129/,ventricular systems,ventricular systems,third ventricle,third ventricle,V3,V3,,,,"V3: rgb(168,169,170)",168,169,170
835,140,140,/997/73/140/,ventricular systems,ventricular systems,cerebral aqueduct,cerebral aqueduct,AQ,AQ,,,,"AQ: rgb(169,169,168)",169,169,168
836,145,145,/997/73/145/,ventricular systems,ventricular systems,fourth ventricle,fourth ventricle,V4,V4,,,,"V4: rgb(170,169,167)",170,169,167
