cluster_alias,neurotransmitter,supercluster,cluster,subcluster
2253,VGLUT1,Hippocampal CA4,CA4_190,CA4_190_2253
2254,VGLUT1,Hippocampal CA4,CA4_190,CA4_190_2254
2255,VGLUT1,Hippocampal CA4,CA4_190,CA4_190_2255
2256,VGLUT1,Hippocampal CA4,CA4_191,CA4_191_2256
2257,VGLUT1,Hippocampal CA4,CA4_191,CA4_191_2257
2258,VGLUT1,Hippocampal CA4,CA4_191,CA4_191_2258
2259,VGLUT1,Hippocampal CA4,CA4_193,CA4_193_2259
2260,VGLUT1,Hippocampal CA4,CA4_192,CA4_192_2260
2261,VGLUT1,Hippocampal CA4,CA4_192,CA4_192_2261
2262,VGLUT1,Hippocampal CA4,CA4_192,CA4_192_2262
2263,VGLUT1,Hippocampal CA4,CA4_192,CA4_192_2263
2264,VGLUT1,Hippocampal CA1-3,CA13_188,CA13_188_2264
2265,VGLUT1,Hippocampal CA1-3,CA13_188,CA13_188_2265
2266,VGLUT1,Hippocampal CA1-3,CA13_188,CA13_188_2266
2267,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2267
2268,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2268
2269,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2269
2270,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2270
2271,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2271
2272,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2272
2273,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2273
2274,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2274
2275,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2275
2276,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2276
2277,VGLUT1,Hippocampal CA1-3,CA13_183,CA13_183_2277
2278,VGLUT1,Hippocampal CA1-3,CA13_183,CA13_183_2278
2279,VGLUT1,Hippocampal CA1-3,CA13_183,CA13_183_2279
2280,VGLUT1,Hippocampal CA1-3,CA13_183,CA13_183_2280
2281,VGLUT1,Hippocampal CA1-3,CA13_183,CA13_183_2281
2282,VGLUT1,Hippocampal CA1-3,CA13_183,CA13_183_2282
2283,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2283
2284,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2284
2285,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2285
2286,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2286
2287,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2287
2288,VGLUT1,Hippocampal CA1-3,CA13_184,CA13_184_2288
2289,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2289
2290,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2290
2291,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2291
2292,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2292
2293,VGLUT1,Hippocampal CA1-3,CA13_185,CA13_185_2293
2294,VGLUT1,Hippocampal CA1-3,CA13_188,CA13_188_2294
2295,VGLUT1,Hippocampal CA1-3,CA13_188,CA13_188_2295
2296,VGLUT1,Hippocampal CA1-3,CA13_181,CA13_181_2296
2297,VGLUT1,Hippocampal CA1-3,CA13_181,CA13_181_2297
2298,VGLUT1,Hippocampal CA1-3,CA13_181,CA13_181_2298
2299,VGLUT1,Hippocampal CA1-3,CA13_181,CA13_181_2299
2300,VGLUT1,Hippocampal CA1-3,CA13_182,CA13_182_2300
2301,VGLUT1,Hippocampal CA1-3,CA13_182,CA13_182_2301
2302,VGLUT1,Hippocampal CA1-3,CA13_182,CA13_182_2302
2303,VGLUT1,Hippocampal CA1-3,CA13_182,CA13_182_2303
2304,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2304
2305,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2305
2306,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2306
2307,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2307
2308,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2308
2309,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2309
2310,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2310
2311,VGLUT1,Hippocampal CA1-3,CA13_180,CA13_180_2311
2312,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2312
2313,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2313
2314,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2314
2315,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2315
2316,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2316
2317,VGLUT1,Hippocampal CA1-3,CA13_189,CA13_189_2317
2318,VGLUT1,Hippocampal CA1-3,CA13_189,CA13_189_2318
2319,VGLUT1,Hippocampal CA1-3,CA13_189,CA13_189_2319
2320,VGLUT1,Hippocampal CA1-3,CA13_189,CA13_189_2320
2321,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2321
2322,VGLUT1,Hippocampal CA1-3,CA13_119,CA13_119_2322
2323,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2323
2324,VGLUT1,Hippocampal CA1-3,CA13_119,CA13_119_2324
2325,VGLUT1,Hippocampal CA1-3,CA13_119,CA13_119_2325
2326,VGLUT1 VGLUT2,Miscellaneous,Misc_168,Misc_168_2326
2327,VGLUT1 VGLUT2,Miscellaneous,Misc_168,Misc_168_2327
2328,VGLUT1 VGLUT2,Miscellaneous,Misc_168,Misc_168_2328
2329,VGLUT1 VGLUT2,Miscellaneous,Misc_168,Misc_168_2329
2330,VGLUT1 VGLUT2,Miscellaneous,Misc_168,Misc_168_2330
2331,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2331
2332,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2332
2333,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2333
2334,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2334
2335,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2335
2336,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2336
2337,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2337
2338,VGLUT1 VGLUT2,Amygdala excitatory,Amex_173,Amex_173_2338
2339,VGLUT1 VGLUT2,Amygdala excitatory,Amex_173,Amex_173_2339
2340,VGLUT1 VGLUT2,Amygdala excitatory,Amex_173,Amex_173_2340
2341,VGLUT1 VGLUT2,Amygdala excitatory,Amex_173,Amex_173_2341
2342,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2342
2343,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2343
2344,VGLUT1 VGLUT2,Amygdala excitatory,Amex_175,Amex_175_2344
2345,VGLUT1 VGLUT2,Amygdala excitatory,Amex_171,Amex_171_2345
2346,VGLUT1 VGLUT2,Amygdala excitatory,Amex_171,Amex_171_2346
2347,VGLUT1 VGLUT2,Amygdala excitatory,Amex_171,Amex_171_2347
2348,VGLUT1 VGLUT2,Amygdala excitatory,Amex_171,Amex_171_2348
2349,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2349
2350,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2350
2351,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2351
2352,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2352
2353,VGLUT1 VGLUT2,Amygdala excitatory,Amex_172,Amex_172_2353
2354,VGLUT1 VGLUT2,Miscellaneous,Misc_166,Misc_166_2354
2355,VGLUT1 VGLUT2,Miscellaneous,Misc_166,Misc_166_2355
2356,VGLUT1 VGLUT2,Miscellaneous,Misc_166,Misc_166_2356
2357,VGLUT1 VGLUT2,Miscellaneous,Misc_166,Misc_166_2357
2358,VGLUT1 VGLUT2,Miscellaneous,Misc_166,Misc_166_2358
2359,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2359
2360,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2360
2361,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2361
2362,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2362
2363,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2363
2364,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2364
2365,VGLUT1 VGLUT2,Miscellaneous,Misc_165,Misc_165_2365
2366,VGLUT1 VGLUT2,Miscellaneous,Misc_164,Misc_164_2366
2367,VGLUT1 VGLUT2,Miscellaneous,Misc_164,Misc_164_2367
2368,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2368
2369,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2369
2370,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2370
2371,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2371
2372,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2372
2373,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2373
2374,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2374
2375,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2375
2376,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2376
2377,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2377
2378,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2378
2379,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2379
2380,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2380
2381,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2381
2382,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2382
2383,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2383
2384,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_145,DLIT_145_2384
2385,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2385
2386,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2386
2387,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2387
2388,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2388
2389,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2389
2390,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2390
2391,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2391
2392,VGLUT1 VGLUT2,Amygdala excitatory,Amex_160,Amex_160_2392
2393,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2393
2394,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2394
2395,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2395
2396,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2396
2397,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2397
2398,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2398
2399,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2399
2400,VGLUT1 VGLUT2,Amygdala excitatory,Amex_157,Amex_157_2400
2401,VGLUT1 VGLUT2,Amygdala excitatory,Amex_156,Amex_156_2401
2402,VGLUT1 VGLUT2,Amygdala excitatory,Amex_156,Amex_156_2402
2403,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2403
2404,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2404
2405,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2405
2406,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2406
2407,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2407
2408,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2408
2409,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2409
2410,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2410
2411,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2411
2412,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2412
2413,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2413
2414,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2414
2415,VGLUT1 VGLUT2,Amygdala excitatory,Amex_419,Amex_419_2415
2416,VGLUT1 VGLUT2,Amygdala excitatory,Amex_162,Amex_162_2416
2417,VGLUT1 VGLUT2,Amygdala excitatory,Amex_162,Amex_162_2417
2418,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2418
2419,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2419
2420,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2420
2421,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2421
2422,VGLUT1 VGLUT2,Amygdala excitatory,Amex_159,Amex_159_2422
2423,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2423
2424,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2424
2425,VGLUT1,Hippocampal CA1-3,CA13_187,CA13_187_2425
2426,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2426
2427,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2427
2428,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2428
2429,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2429
2430,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2430
2431,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2431
2432,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2432
2433,VGLUT1 VGLUT2,Miscellaneous,Misc_170,Misc_170_2433
2434,VGLUT1 VGLUT2,Miscellaneous,Misc_170,Misc_170_2434
2435,VGLUT1 VGLUT2,Miscellaneous,Misc_170,Misc_170_2435
2436,VGLUT1 VGLUT2,Miscellaneous,Misc_170,Misc_170_2436
2437,VGLUT1 VGLUT2,Miscellaneous,Misc_170,Misc_170_2437
2438,VGLUT1 VGLUT2,Miscellaneous,Misc_170,Misc_170_2438
2439,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2439
2440,VGLUT1 VGLUT2,Hippocampal CA1-3,CA13_163,CA13_163_2440
2441,VGLUT1,Hippocampal CA1-3,CA13_169,CA13_169_2441
2442,VGLUT1,Hippocampal CA1-3,CA13_169,CA13_169_2442
2443,VGLUT1,Hippocampal CA1-3,CA13_169,CA13_169_2443
2444,VGLUT1,Hippocampal CA1-3,CA13_169,CA13_169_2444
2445,VGLUT1,Hippocampal CA1-3,CA13_169,CA13_169_2445
2446,VGLUT1,Hippocampal CA1-3,CA13_169,CA13_169_2446
2447,VGLUT1 VGLUT2,Amygdala excitatory,Amex_158,Amex_158_2447
2448,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2448
2449,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2449
2450,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2450
2451,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2451
2452,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2452
2453,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2453
2454,VGLUT1 VGLUT2,Amygdala excitatory,Amex_174,Amex_174_2454
2455,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2455
2456,VGLUT1 VGLUT2,Amygdala excitatory,Amex_161,Amex_161_2456
2457,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2457
2458,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2458
2459,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2459
2460,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2460
2461,VGLUT1 VGLUT2,Amygdala excitatory,Amex_153,Amex_153_2461
2462,VGLUT1 VGLUT2,Amygdala excitatory,Amex_153,Amex_153_2462
2463,VGLUT1 VGLUT2,Amygdala excitatory,Amex_153,Amex_153_2463
2464,VGLUT1 VGLUT2,Amygdala excitatory,Amex_153,Amex_153_2464
2465,VGLUT1 VGLUT2,Amygdala excitatory,Amex_153,Amex_153_2465
2466,VGLUT1 VGLUT2,Amygdala excitatory,Amex_153,Amex_153_2466
2467,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2467
2468,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2468
2469,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2469
2470,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2470
2471,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2471
2472,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2472
2473,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2473
2474,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2474
2475,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2475
2476,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2476
2477,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2477
2478,VGLUT1 VGLUT2,Amygdala excitatory,Amex_155,Amex_155_2478
2479,VGLUT1 VGLUT2,Amygdala excitatory,Amex_154,Amex_154_2479
2480,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2480
2481,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2481
2482,VGLUT1,Deep-layer intratelencephalic,DLIT_149,DLIT_149_2482
2483,VGLUT1,Deep-layer intratelencephalic,DLIT_149,DLIT_149_2483
2484,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2484
2485,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2485
2486,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2486
2487,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2487
2488,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2488
2489,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2489
2490,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2490
2491,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2491
2492,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2492
2493,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2493
2494,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2494
2495,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2495
2496,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2496
2497,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2497
2498,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2498
2499,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2499
2500,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2500
2501,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2501
2502,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2502
2503,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2503
2504,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2504
2505,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2505
2506,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2506
2507,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2507
2508,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2508
2509,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2509
2510,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2510
2511,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2511
2512,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2512
2513,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_2513
2514,VGLUT1 VGLUT2,Amygdala excitatory,Amex_405,Amex_405_2514
2515,VGLUT1,Hippocampal dentate gyrus,DG_203,DG_203_2515
2516,VGLUT1,Miscellaneous,L5ET_118,L5ET_118_2516
2517,VGLUT1,Miscellaneous,L5ET_118,L5ET_118_2517
2518,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2518
2519,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2519
2520,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2520
2521,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2521
2522,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2522
2523,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2523
2524,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2524
2525,VGLUT1,Miscellaneous,L5ET_117,L5ET_117_2525
2526,VGLUT1,Miscellaneous,Misc_116,Misc_116_2526
2527,VGLUT1,Miscellaneous,Misc_116,Misc_116_2527
2528,VGLUT1,Miscellaneous,Misc_116,Misc_116_2528
2529,VGLUT1,Miscellaneous,Misc_116,Misc_116_2529
2530,VGLUT1,Miscellaneous,Misc_116,Misc_116_2530
2531,VGLUT1,Miscellaneous,Misc_116,Misc_116_2531
2532,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2532
2533,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2533
2534,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2534
2535,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2535
2536,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2536
2537,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2537
2538,VGLUT1,Hippocampal CA1-3,L5ET_115,L5ET_115_2538
2539,VGLUT1,Hippocampal CA1-3,L5ET_115,L5ET_115_2539
2540,VGLUT1,Miscellaneous,L5ET_114,L5ET_114_2540
2541,VGLUT1,Hippocampal CA1-3,L5ET_115,L5ET_115_2541
2542,VGLUT1,Miscellaneous,Misc_116,Misc_116_2542
2543,VGLUT1,Hippocampal CA1-3,CA13_119,CA13_119_2543
2544,VGLUT1,Hippocampal CA1-3,CA13_179,CA13_179_2544
2545,VGLUT1,Miscellaneous,L5ET_113,L5ET_113_2545
2546,VGLUT1,Miscellaneous,L5ET_113,L5ET_113_2546
2547,VGLUT1,Miscellaneous,L5ET_113,L5ET_113_2547
2548,VGLUT1,Miscellaneous,L5ET_113,L5ET_113_2548
2549,VGLUT1,Hippocampal CA1-3,CA13_186,CA13_186_2549
2550,VGLUT1,Miscellaneous,L5ET_113,L5ET_113_2550
2551,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2551
2552,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2552
2553,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2553
2554,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2554
2555,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2555
2556,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2556
2557,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2557
2558,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2558
2559,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2559
2560,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2560
2561,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2561
2562,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2562
2563,VGLUT1,Upper-layer intratelencephalic,ULIT_123,ULIT_123_2563
2564,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_122,ULIT_122_2564
2565,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_122,ULIT_122_2565
2566,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_122,ULIT_122_2566
2567,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2567
2568,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2568
2569,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2569
2570,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2570
2571,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2571
2572,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2572
2573,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2573
2574,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2574
2575,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2575
2576,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2576
2577,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2577
2578,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2578
2579,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2579
2580,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2580
2581,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2581
2582,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2582
2583,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2583
2584,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2584
2585,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2585
2586,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2586
2587,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_127,ULIT_127_2587
2588,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2588
2589,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2589
2590,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2590
2591,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2591
2592,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2592
2593,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2593
2594,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2594
